"time","Pop.Bighorn.BCS","Pop.Bighorn.Ejido","Demand.Permit.Ejido","Price.Permit.Ejido","Rainfall.Change","Income.From.Permits","No.Permits.Ejido","Price.Permit.Relative","No.Permits.BCS","Price.Permit.Ejido.1","Sighting.Bighorn.Ejido","RunID","FutureID","Climate.Scenario","Resilience"
21.5,2.09722156972639,0.45384300308026,22.1007941372011,1512.8949469705,0.0870063717686133,17.5650410682999,0.0116102186100053,0.0594885984517436,0.0555008716212392,1512.8949469705,0.0284552383308734,"1","1","CEH_1.1","NO"
22,1.44792104064162,0.313396636348814,22.3096075146951,1620.21645534514,0.0485950425596386,12.9871542663432,0.00801569088099198,0.0555481335244358,0.0383177824195397,1620.21645534514,0.019649473317588,"1","1","CEH_1.1","NO"
22.5,0.90585696211321,0.196109022220264,22.5179663116153,1757.41098152537,-0.0156213586180488,8.81310701802406,0.00501482414225873,0.0512116977452155,0.023972598645364,1757.41098152537,0.012295725456244,"1","1","CEH_1.1","NO"
23,0.538472615059297,0.116597784993887,22.7258545493639,1911.02205670293,0.00156808899185157,5.69672693329365,0.00298098439696827,0.0470952178099274,0.0142501392849292,1911.02205670293,0.0073104966658839,"1","1","CEH_1.1","NO"
23.5,0.340361685071244,0.0737151113218534,22.9333594411852,2047.7057945981,0.0401041183998864,3.85837385269964,0.00188424228855441,0.0439516263700685,0.0090073316337254,2047.7057945981,0.00462182086539573,"1","1","CEH_1.1","NO"
24,0.208591397731992,0.0451857768484733,23.1405601962894,2195.01338891051,-0.0259560604722653,2.53471800237305,0.00115476197784431,0.0410020278029699,0.00552016274957945,2195.01338891051,0.0028330767262299,"1","1","CEH_1.1","NO"
24.5,0.137145853615225,0.0297151505957507,23.3474752922434,2322.17421352215,0.114206895403664,1.76308626249342,0.000759239445613888,0.038756782103567,0.00362942787007333,2322.17421352215,0.00186309293412275,"1","1","CEH_1.1","NO"
25,0.10106798110524,0.0219027601018783,23.5542129021507,2415.65838240487,0.106106884868473,1.35159068238985,0.000559512343398611,0.0372569236840525,0.00267466305196908,2415.65838240487,0.00137326840905967,"1","1","CEH_1.1","NO"
25.5,0.0718112405592305,0.0155656817385859,23.7607969230547,2521.27107792395,0.0650927738025684,1.00232382314515,0.0003975470277359,0.0356962806530535,0.00190041267015948,2521.27107792395,0.000975943620696643,"1","1","CEH_1.1","NO"
26,0.0475009248106465,0.0102983749546779,23.9672141765703,2650.13997416328,0.0225574420484786,0.696894375664718,0.000262965119751739,0.033960470343992,0.00125706447418895,2650.13997416328,0.000645691818023322,"1","1","CEH_1.1","NO"
26.5,0.0323911901141605,0.00702400445258788,24.1734625397216,2770.51627384361,0.10036949979328,0.496802407868697,0.000179317628471992,0.0324849201752353,0.000857200455181143,2770.51627384361,0.000440393967471077,"1","1","CEH_1.1","NO"
27,0.0241378160334604,0.00523536766008659,24.3795867408992,2863.81746577903,0.136821829632171,0.382683192052243,0.000133626949561237,0.0314265839479814,0.000638783163509495,2863.81746577903,0.000328249270136188,"1","1","CEH_1.1","NO"
27.5,0.0183482700411092,0.0039804844266666,24.5856125654021,2951.58900937573,0.130705252908858,0.299810672948176,0.000101576022947581,0.0304920501174502,0.000485568618367915,2951.58900937573,0.000249570076577996,"1","1","CEH_1.1","NO"
28,0.014099470316951,0.00305939449145746,24.7915476679739,3036.60846210566,0.15483730691404,0.237021464367659,7.80546676746407e-05,0.0296383287878977,0.000373128382467791,3036.60846210566,0.000191819194769403,"1","1","CEH_1.1","NO"
28.5,0.0105584616616426,0.00229153075380174,24.9973981181983,3130.77659232068,0.0908223971863034,0.182999038062886,5.84516437588536e-05,0.0287468611528387,0.000279419129413711,3130.77659232068,0.000143675353149431,"1","1","CEH_1.1","NO"
29,0.00785352054602671,0.0017048342979258,25.2031566038906,3227.92370978802,0.144176737607614,0.140340728813378,4.34770897428039e-05,0.0278816998453505,0.000207835567730051,3227.92370978802,0.000106890413497345,"1","1","CEH_1.1","NO"
29.5,0.00623958736226861,0.0013547723606548,25.4088400556978,3304.07859778195,0.202241790075092,0.114130657978899,3.4542355637519e-05,0.027239061461921,0.000165124439955077,3304.07859778195,8.49420838150388e-05,"1","1","CEH_1.1","NO"
30,0.0049693620139069,0.0010792053576192,25.6144633025168,3380.08503496877,0.148670866473584,0.0929874511533751,2.75103881089886e-05,0.0266265490568735,0.000131509196336032,3380.08503496877,6.76644686611575e-05,"1","1","CEH_1.1","NO"
0,586,126,10,70,1.10372693794779,227.08672,3.244096,1.28571428571429,15.507904,70,7.90000067282297,"2","2","CEH_2.1","NO"
0.5,587.080182796267,126.227703570367,10.3750192479333,70.0126077975947,1.03333099621045,227.546288736223,3.25007589196013,1.28548275562294,15.5364899575204,70.0126077975947,7.91427732646664,"2","2","CEH_2.1","NO"
1,587.674041607386,126.352911363032,10.7499356438941,70.126900835538,1.04091650518554,228.148299149435,3.25336349433849,1.2833876718874,15.5522058370979,70.126900835538,7.92212765699281,"2","2","CEH_2.1","NO"
1.5,588.055040805629,126.433262215619,11.1246646573367,70.2870765103719,1.00660283608856,228.817659157018,3.25547270589996,1.280462987911,15.5622885998802,70.2870765103719,7.92716552833805,"2","2","CEH_2.1","NO"
2,584.041197528994,125.577436421249,11.4983646728609,71.5370345196602,0.765467084995682,231.297264908052,3.23325206952051,1.25808961196547,15.4560662514073,71.5370345196602,7.87350660491471,"2","2","CEH_2.1","NO"
2.5,575.838878017521,123.826673326953,11.8680169802312,73.9063347647674,0.79363217787209,235.601867963336,3.187844028705,1.21775758852683,15.2390000678557,73.9063347647674,7.7637365285425,"2","2","CEH_2.1","NO"
3,566.798133938174,121.896040551002,12.2330685410886,76.6040744721406,0.726525472816519,240.367841218449,3.13779446948173,1.1748722325825,14.9997458165398,76.6040744721406,7.64268890767755,"2","2","CEH_2.1","NO"
3.5,552.941317194641,118.932059335154,12.5922014187587,80.8055076736107,0.618532945305267,247.352376511541,3.06108313198953,1.11378546575721,14.633039018239,80.8055076736107,7.4568519743487,"2","2","CEH_2.1","NO"
4,535.644737694092,115.228747127336,12.9433010926821,86.271155840883,0.614587127305584,255.822383388332,2.96532926787449,1.04322237395306,14.1753023383365,86.271155840883,7.22466015741665,"2","2","CEH_2.1","NO"
4.5,515.205709813476,110.849045135196,13.2859045017054,93.0883610698579,0.530807741707332,265.504650857084,2.8521788095274,0.966823338230864,13.6344039045038,93.0883610698579,6.95005977103044,"2","2","CEH_2.1","NO"
5,496.027346017986,106.739200712734,13.6193943330071,99.8899972299101,0.626658893250531,274.298670336238,2.74600738755557,0.900991115184967,13.12686768502,99.8899972299101,6.69237902735858,"2","2","CEH_2.1","NO"
5.5,476.063672463478,102.459340916167,13.9456289894798,107.424574296795,0.49768219039096,283.116229183761,2.63548849075781,0.837797129652532,12.5985490280735,107.424574296795,6.42403858868823,"2","2","CEH_2.1","NO"
6,448.746799356372,96.5963437681212,14.2627950467792,118.411288093112,0.456850546148726,294.16469668239,2.48426228123687,0.760062671805658,11.875635298167,118.411288093112,6.05643794254282,"2","2","CEH_2.1","NO"
6.5,419.943682844727,90.4116524819258,14.5702461513181,130.982883152906,0.444718193225569,304.510084510955,2.32480822822841,0.687112680936612,11.1133896228028,130.982883152906,5.66866758284325,"2","2","CEH_2.1","NO"
7,395.412893833644,85.1446953777968,14.8691156209736,142.631587745334,0.502076256201548,312.221370022633,2.18900578026306,0.63099627104126,10.4642068224136,142.631587745334,5.3384377045389,"2","2","CEH_2.1","NO"
7.5,367.357845458859,79.1172363001872,15.1608686945822,157.13590286284,0.360027961364438,319.566190801508,2.03369303246024,0.572752619613345,9.72175802222325,157.13590286284,4.96052555558232,"2","2","CEH_2.1","NO"
8,338.150334055792,72.8396462613313,15.4442076553286,173.722450687185,0.443662311121804,325.208471001126,1.87200024933286,0.518067754881373,8.94881044045247,173.722450687185,4.56693059105321,"2","2","CEH_2.1","NO"
8.5,317.802797753341,68.4683956345426,15.7214170300092,186.413103907549,0.488809714684334,327.967066592917,1.75935628836249,0.482798677310987,8.41033323974441,186.413103907549,4.29286009190473,"2","2","CEH_2.1","NO"
9,301.359887399967,64.9368275445679,15.9942104024691,197.488316143572,0.513584129131757,329.475353978868,1.66832833664622,0.45572316255191,7.97518806015273,197.488316143572,4.07143635946885,"2","2","CEH_2.1","NO"
9.5,279.718124156157,60.2840240280533,16.2628770703338,213.242976246638,0.345840694697181,330.210914489508,1.54851953532849,0.422053760382267,7.40246043766854,213.242976246638,3.77971293954045,"2","2","CEH_2.1","NO"
10,259.52027820778,55.9408725441684,16.5262629201637,229.311763842588,0.510652241744886,329.453188017053,1.43670426015827,0.392478774275972,6.8679446424907,229.311763842588,3.50740421220027,"2","2","CEH_2.1","NO"
10.5,247.202042521615,53.2945575980409,16.7863677478558,239.961312211589,0.531751235379164,328.38957713097,1.36851050739966,0.375060459415397,6.54195485329203,239.961312211589,3.34148445144703,"2","2","CEH_2.1","NO"
11,236.239118655043,50.9395177467458,17.0439969622664,250.057332936554,0.542001989486307,327.029921365954,1.30781976087432,0.359917459500519,6.25183203608706,250.057332936554,3.19382717835372,"2","2","CEH_2.1","NO"
11.5,225.582849336106,48.6498757700501,17.2993718503085,260.482782984822,0.523968105377193,325.297842279925,1.24882665392469,0.345512279040892,5.96982452483072,260.482782984822,3.05027024854087,"2","2","CEH_2.1","NO"
12,212.328002462605,45.7992812610087,17.5523482759016,274.323439995221,0.422665268345813,322.452889965248,1.17544782163298,0.328079875352861,5.61904825717037,274.323439995221,2.87154248235537,"2","2","CEH_2.1","NO"
12.5,202.327747102139,43.6495103835422,17.8026932347074,285.516145276253,0.640277800511861,319.802753576333,1.12008640795744,0.315218601431173,5.35440149931101,285.516145276253,2.73675524919346,"2","2","CEH_2.1","NO"
13,195.698145924558,42.2258627200592,18.0515554505272,293.407268571261,0.573464884825944,317.873014835582,1.08338493583835,0.306740867185236,5.17895573374751,293.407268571261,2.64749479284919,"2","2","CEH_2.1","NO"
13.5,190.035286835059,41.010125896212,18.2990919106433,300.466606930331,0.699584945243237,316.101491359958,1.05203534791888,0.299534117682729,5.02909383080299,300.466606930331,2.57127001724309,"2","2","CEH_2.1","NO"
14,184.327074930393,39.7843111829186,18.5456007237775,307.90105732704,0.558253516905575,314.192919003419,1.02043468681465,0.292301691917887,4.87803171095792,307.90105732704,2.49441337391155,"2","2","CEH_2.1","NO"
14.5,178.384996470933,38.5078108934407,18.7908342711021,315.972833317094,0.665176482889337,312.035603418216,0.987539340463087,0.284834613960881,4.72078054660678,315.972833317094,2.41437882513588,"2","2","CEH_2.1","NO"
15,173.951775638607,37.5562106250577,19.03507887426,322.287211000892,0.669255137184124,310.36162698,0.962997029935329,0.27925402227565,4.6034597905001,322.287211000892,2.35471499370347,"2","2","CEH_2.1","NO"
15.5,170.124108968732,36.734819691304,19.2784846281072,327.955553074041,0.717483709378052,308.870857629309,0.9418070672509,0.274427431267435,4.50216441974852,327.955553074041,2.30321508156613,"2","2","CEH_2.1","NO"
16,167.861935438627,36.2499037833761,19.5212613195733,331.466151443104,0.865147544293835,308.02608321467,0.92928367458824,0.271520936928755,4.44229825944783,331.466151443104,2.27281162125745,"2","2","CEH_2.1","NO"
16.5,166.389107948727,35.9343534015245,19.7636958195508,333.861385178729,0.836568689773566,307.529771651386,0.921130101604154,0.269572954511704,4.40332135275512,333.861385178729,2.25302711150399,"2","2","CEH_2.1","NO"
17,164.649884539987,35.5616693382303,20.0057982899781,336.71902903984,0.816913209239608,306.919987869182,0.911501760813368,0.26728516133061,4.35729454446622,336.71902903984,2.22966041030736,"2","2","CEH_2.1","NO"
17.5,163.846774586765,35.3892765860687,20.2476006153268,338.149167470921,1.01550035780671,306.720144721302,0.907055744112331,0.266154728911877,4.33604104266415,338.149167470921,2.21885165746556,"2","2","CEH_2.1","NO"
18,163.86321171291,35.3919228183942,20.4893452107626,338.290718653477,0.993899463238522,306.879322613193,0.907146740042669,0.266043361633549,4.33647603477045,338.290718653477,2.21901757204614,"2","2","CEH_2.1","NO"
18.5,163.989238202672,35.417674058478,20.7310827647152,338.256397635563,1.06475156522366,307.084184032655,0.907844422689993,0.266070355591517,4.33981119979552,338.256397635563,2.22063213406191,"2","2","CEH_2.1","NO"
19,164.254961677981,35.4729044695351,20.9728522555055,337.995129764794,1.05493077412696,307.344199552859,0.909315467849302,0.266276026115021,4.34684330584608,337.995129764794,2.2240949934628,"2","2","CEH_2.1","NO"
19.5,164.515644593178,35.5270817067821,21.2146597990786,337.737693695413,1.06223807676121,307.59751193717,0.910758608467834,0.266478991477824,4.35374201851386,337.737693695413,2.22749182053186,"2","2","CEH_2.1","NO"
20,164.936706419869,35.615075490206,21.4565185009562,337.212253838892,1.1304913865494,307.905004245795,0.913089606740393,0.266894215662159,4.3648849986954,337.212253838892,2.23300889154975,"2","2","CEH_2.1","NO"
20.5,165.436506647983,35.7196806045002,21.6984642472506,336.551003876232,1.09964745337691,308.232424751901,0.915856500803234,0.267418605095286,4.37811171193222,336.551003876232,2.23956746673471,"2","2","CEH_2.1","NO"
21,166.022842991113,35.8425409494974,21.9405007602986,335.737964008538,1.17447583422324,308.577588232351,0.9191024587988,0.268066199381942,4.39362851691681,335.737964008538,2.24727061600567,"2","2","CEH_2.1","NO"
21.5,166.763521908132,35.9979529645167,22.1826653168617,334.658663940339,1.18142438115181,308.957834764373,0.92320285728342,0.268930733602775,4.41322984377681,334.658663940339,2.25701470349152,"2","2","CEH_2.1","NO"
22,167.321243664019,36.1148178310803,22.4249590021328,333.88127444301,1.07663566783085,309.27102090036,0.926290404924007,0.269556896085713,4.42798939232459,333.88127444301,2.26434194574931,"2","2","CEH_2.1","NO"
22.5,167.90722421203,36.2376533131627,22.6673438005948,333.047286468546,1.19548923031271,309.578907347035,0.929534393237799,0.270231896960674,4.44349678154716,333.047286468546,2.27204353615485,"2","2","CEH_2.1","NO"
23,168.658166151231,36.3952791935501,22.9098665636266,331.923893827663,1.16173556952448,309.914554099574,0.933691607813216,0.271146493740305,4.46336970902618,331.923893827663,2.28192642949703,"2","2","CEH_2.1","NO"
23.5,169.08551326244,36.4847116735436,23.1525089175257,331.352085172848,1.03067414419581,310.164571802282,0.936057401420865,0.271614406630494,4.4746790229772,331.352085172848,2.28753370451386,"2","2","CEH_2.1","NO"
24,169.475108096367,36.5661964526015,23.3952066817627,330.838592500829,1.14293294775097,310.397464870057,0.938214198421485,0.272035977785072,4.48498926066224,330.838592500829,2.29264267125499,"2","2","CEH_2.1","NO"
